profile_id,role_category,skills,skill_count,experience_years,source
SYN_0826,Software Developer,"['Debugging', 'Linux', 'Java', 'Problem Solving', 'Python', 'Algorithms', 'Documentation', 'REST APIs', 'Creativity', 'Testing', 'Git']",11,3-5,Synthetic
SYN_0827,Cloud Engineer,"['Linux', 'CI/CD', 'Critical Thinking', 'Teamwork', 'Terraform', 'Creativity', 'Kubernetes', 'Infrastructure as Code', 'Docker']",9,0-2,Synthetic
SYN_0828,Software Developer,"['Debugging', 'Problem Solving', 'Leadership', 'Algorithms', 'Version Control', 'Time Management', 'REST APIs', 'Git', 'Object-Oriented Programming']",9,8+,Synthetic
SYN_0829,Data Scientist,"['A/B Testing', 'Pandas', 'NumPy', 'Problem Solving', 'Communication', 'Tableau', 'Statistics', 'Big Data', 'Deep Learning', 'Adaptability', 'TensorFlow']",11,3-5,Synthetic
SYN_0830,DevOps Engineer,"['AWS', 'Bash', 'Linux', 'Problem Solving', 'Leadership', 'CI/CD', 'Prometheus', 'Python', 'Communication', 'Terraform', 'Kubernetes', 'Ansible', 'Docker']",13,0-2,Synthetic
SYN_0831,Product Manager,"['JIRA', 'Customer Discovery', 'Problem Solving', 'Product Metrics', 'Time Management', 'Agile', 'Data Analysis', 'Market Research', 'Scrum', 'MVP', 'Product Strategy']",11,5-8,Synthetic
SYN_0832,Software Developer,"['Linux', 'Java', 'Algorithms', 'JavaScript', 'Critical Thinking', 'Version Control', 'Time Management', 'Testing', 'Teamwork']",9,0-2,Synthetic
SYN_0833,Database Administrator,"['Replication', 'Linux', 'Database Design', 'Communication', 'High Availability', 'Performance Tuning', 'Monitoring', 'SQL', 'PostgreSQL', 'Critical Thinking', 'Time Management', 'MongoDB', 'Database Security']",13,8+,Synthetic
SYN_0834,Backend Developer,"['Microservices', 'Linux', 'Java', 'Database Design', 'Leadership', 'SQL', 'Redis', 'API Security', 'Authentication', 'Creativity', 'MongoDB', 'Spring Boot', 'Teamwork']",13,3-5,Synthetic
SYN_0835,Software Developer,"['Debugging', 'Java', 'Algorithms', 'SQL', 'Critical Thinking', 'Version Control', 'Time Management', 'Adaptability', 'Git']",9,5-8,Synthetic
SYN_0836,Data Scientist,"['A/B Testing', 'NumPy', 'Problem Solving', 'PyTorch', 'Python', 'Spark', 'Tableau', 'Statistics', 'Deep Learning', 'Time Management', 'TensorFlow', 'Teamwork']",12,8+,Synthetic
SYN_0837,Backend Developer,"['Linux', 'Java', 'Database Design', 'Communication', 'Python', 'API Security', 'Redis', 'REST APIs', 'Creativity', 'Adaptability', 'Docker']",11,3-5,Synthetic
SYN_0838,Software Developer,"['Linux', 'Debugging', 'Problem Solving', 'Algorithms', 'SQL', 'Critical Thinking', 'Documentation', 'REST APIs', 'Object-Oriented Programming', 'Agile', 'Testing', 'Data Structures']",12,0-2,Synthetic
SYN_0839,Backend Developer,"['Linux', 'Database Design', 'Leadership', 'Communication', 'API Security', 'Authentication', 'MongoDB', 'Node.js', 'Teamwork', 'Docker']",10,8+,Synthetic
SYN_0840,Software Developer,"['Java', 'Problem Solving', 'Python', 'SQL', 'Critical Thinking', 'Version Control', 'Documentation', 'REST APIs', 'Testing', 'Git']",10,8+,Synthetic
SYN_0841,Frontend Developer,"['UI/UX Principles', 'Leadership', 'JavaScript', 'Next.js', 'Webpack', 'TypeScript', 'HTML', 'REST APIs', 'Creativity', 'Tailwind CSS']",10,5-8,Synthetic
SYN_0842,Data Analyst,"['Data Warehousing', 'Data Visualization', 'Problem Solving', 'Communication', 'Excel', 'Statistics', 'Reporting', 'ETL', 'Business Intelligence', 'Power BI', 'Looker', 'Teamwork']",12,0-2,Synthetic
SYN_0843,Data Scientist,"['A/B Testing', 'Pandas', 'Data Visualization', 'NumPy', 'PyTorch', 'Spark', 'Tableau', 'Deep Learning', 'Big Data', 'Time Management', 'Adaptability']",11,3-5,Synthetic
SYN_0844,Frontend Developer,"['UI/UX Principles', 'CSS', 'Angular', 'Critical Thinking', 'Time Management', 'HTML', 'TypeScript', 'Webpack', 'Vue.js', 'Testing', 'Git']",11,5-8,Synthetic
SYN_0845,Frontend Developer,"['Communication', 'JavaScript', 'Angular', 'Teamwork', 'Next.js', 'Webpack', 'Testing', 'Tailwind CSS']",8,3-5,Synthetic
SYN_0846,Backend Developer,"['Microservices', 'Database Design', 'Java', 'Communication', 'Problem Solving', 'API Security', 'Redis', 'Time Management', 'REST APIs']",9,0-2,Synthetic
SYN_0847,Software Developer,"['Java', 'Algorithms', 'Time Management', 'REST APIs', 'Agile', 'Adaptability', 'Data Structures', 'Testing', 'Object-Oriented Programming', 'Teamwork']",10,8+,Synthetic
SYN_0848,Data Analyst,"['Data Warehousing', 'Data Visualization', 'Problem Solving', 'Communication', 'Excel', 'SQL', 'Tableau', 'Statistics', 'Critical Thinking', 'Business Intelligence', 'Power BI', 'Data Cleaning']",12,0-2,Synthetic
SYN_0849,Cybersecurity Analyst,"['Linux', 'Risk Assessment', 'ISO 27001', 'Python', 'Leadership', 'Communication', 'Network Security', 'Critical Thinking', 'Firewalls', 'Incident Response', 'Cryptography', 'Penetration Testing', 'Wireshark']",13,0-2,Synthetic
SYN_0850,Cloud Engineer,"['AWS', 'Networking', 'Serverless', 'Problem Solving', 'Communication', 'Python', 'Google Cloud', 'Monitoring', 'Teamwork', 'Terraform', 'Kubernetes', 'Infrastructure as Code', 'Docker']",13,3-5,Synthetic
SYN_0851,Cloud Engineer,"['AWS', 'Serverless', 'Networking', 'Linux', 'Communication', 'CI/CD', 'Python', 'Monitoring', 'Time Management', 'Terraform', 'Adaptability', 'Docker']",12,0-2,Synthetic
SYN_0852,Database Administrator,"['Sharding', 'Scripting', 'Linux', 'Problem Solving', 'Leadership', 'Performance Tuning', 'SQL', 'Query Optimization', 'MongoDB', 'PostgreSQL']",10,5-8,Synthetic
SYN_0853,UI/UX Designer,"['Photoshop', 'Communication', 'Illustrator', 'Visual Design', 'Time Management', 'Adobe XD', 'User Flows', 'Interaction Design', 'Information Architecture']",9,5-8,Synthetic
SYN_0854,Frontend Developer,"['UI/UX Principles', 'CSS', 'Communication', 'Leadership', 'Responsive Design', 'JavaScript', 'Angular', 'Webpack', 'HTML', 'REST APIs', 'Vue.js', 'Adaptability', 'Git']",13,3-5,Synthetic
SYN_0855,Frontend Developer,"['CSS', 'Responsive Design', 'JavaScript', 'Time Management', 'Webpack', 'TypeScript', 'Creativity', 'Testing', 'Git', 'React']",10,8+,Synthetic
SYN_0856,UI/UX Designer,"['Figma', 'Photoshop', 'Problem Solving', 'Communication', 'Sketch', 'Critical Thinking', 'Adobe XD', 'User Research', 'Interaction Design']",9,0-2,Synthetic
SYN_0857,UI/UX Designer,"['Leadership', 'Communication', 'Illustrator', 'Sketch', 'Adobe XD', 'Usability Testing', 'Adaptability', 'User Research', 'Design Systems', 'Visual Design', 'Accessibility', 'Interaction Design']",12,8+,Synthetic
SYN_0858,Network Engineer,"['Communication', 'Cisco', 'VLAN', 'Load Balancing', 'DHCP', 'Creativity', 'DNS', 'Teamwork', 'Wireshark']",9,5-8,Synthetic
SYN_0859,Mobile Developer,"['iOS', 'Java', 'Flutter', 'API Integration', 'Communication', 'Leadership', 'Git', 'Critical Thinking', 'REST APIs', 'App Store Deployment', 'React Native', 'UX Design']",12,3-5,Synthetic
SYN_0860,Frontend Developer,"['UI/UX Principles', 'CSS', 'Problem Solving', 'Leadership', 'JavaScript', 'REST APIs', 'TypeScript', 'Creativity', 'Vue.js', 'Testing', 'React']",11,5-8,Synthetic
SYN_0861,DevOps Engineer,"['AWS', 'Bash', 'Scripting', 'Linux', 'Leadership', 'Python', 'Jenkins', 'CI/CD', 'Terraform', 'Creativity', 'Adaptability', 'Grafana', 'Ansible']",13,0-2,Synthetic
SYN_0862,Software Developer,"['Debugging', 'Java', 'Python', 'Algorithms', 'JavaScript', 'SQL', 'Version Control', 'Time Management', 'Creativity', 'Testing', 'Object-Oriented Programming']",11,0-2,Synthetic
SYN_0863,Software Developer,"['Debugging', 'Linux', 'Leadership', 'Python', 'JavaScript', 'Version Control', 'REST APIs', 'Creativity', 'Agile', 'Git', 'Data Structures']",11,0-2,Synthetic
SYN_0864,Software Developer,"['Linux', 'Java', 'Algorithms', 'JavaScript', 'SQL', 'Critical Thinking', 'Time Management', 'REST APIs', 'Agile', 'Data Structures', 'Teamwork']",11,3-5,Synthetic
SYN_0865,IT Support Specialist,"['Networking Basics', 'Active Directory', 'Linux', 'Hardware', 'Windows', 'Leadership', 'Customer Service', 'Software Installation', 'Documentation', 'Troubleshooting', 'Teamwork']",11,3-5,Synthetic
SYN_0866,Cybersecurity Analyst,"['SIEM', 'Leadership', 'Critical Thinking', 'Firewalls', 'Incident Response', 'Security Audits', 'Penetration Testing', 'Teamwork', 'Wireshark']",9,0-2,Synthetic
SYN_0867,Cybersecurity Analyst,"['SIEM', 'Cryptography', 'Linux', 'Risk Assessment', 'ISO 27001', 'Network Security', 'Time Management', 'NIST', 'Incident Response', 'Security Audits', 'Adaptability', 'Teamwork']",12,3-5,Synthetic
SYN_0868,IT Support Specialist,"['Networking Basics', 'Linux', 'Hardware', 'Windows', 'Leadership', 'Remote Support', 'Ticketing Systems', 'Software Installation', 'Mobile Devices', 'Teamwork']",10,5-8,Synthetic
SYN_0869,Software Developer,"['Debugging', 'Linux', 'Leadership', 'Algorithms', 'JavaScript', 'SQL', 'Version Control', 'Documentation', 'REST APIs', 'Creativity', 'Agile', 'Adaptability', 'Testing']",13,3-5,Synthetic
SYN_0870,Backend Developer,"['Microservices', 'Node.js', 'Linux', 'Database Design', 'Problem Solving', 'Python', 'Redis', 'Time Management', 'REST APIs', 'MongoDB', 'Spring Boot', 'Docker']",12,0-2,Synthetic
SYN_0871,Frontend Developer,"['Communication', 'Responsive Design', 'Next.js', 'Webpack', 'Vue.js', 'Adaptability', 'Git', 'React']",8,3-5,Synthetic
SYN_0872,Network Engineer,"['Switching', 'Network Monitoring', 'Problem Solving', 'Cisco', 'Time Management', 'Load Balancing', 'Firewalls', 'DHCP', 'BGP', 'Creativity', 'DNS', 'VPN', 'Wireshark']",13,8+,Synthetic
SYN_0873,Cloud Engineer,"['Serverless', 'Problem Solving', 'Communication', 'Python', 'Azure', 'Monitoring', 'Adaptability', 'Kubernetes', 'Security', 'CloudFormation']",10,0-2,Synthetic
SYN_0874,Software Developer,"['Linux', 'Debugging', 'Java', 'Communication', 'Python', 'Algorithms', 'SQL', 'JavaScript', 'REST APIs', 'Agile', 'Object-Oriented Programming', 'Teamwork']",12,0-2,Synthetic
SYN_0875,Network Engineer,"['Network Monitoring', 'DNS', 'TCP/IP', 'VLAN', 'Network Security', 'Critical Thinking', 'Time Management', 'Load Balancing', 'DHCP', 'Adaptability', 'BGP', 'VPN', 'Wireshark']",13,5-8,Synthetic
SYN_0876,Product Manager,"['JIRA', 'Customer Discovery', 'Problem Solving', 'Communication', 'Leadership', 'Prioritization', 'Product Metrics', 'Time Management', 'Data Analysis', 'Scrum', 'Creativity', 'Agile', 'Stakeholder Management']",13,3-5,Synthetic
SYN_0877,Data Analyst,"['Data Cleaning', 'Problem Solving', 'Communication', 'Python', 'SQL', 'Tableau', 'Statistics', 'Reporting', 'Time Management', 'Critical Thinking', 'Power BI', 'Looker']",12,0-2,Synthetic
SYN_0878,Cloud Engineer,"['AWS', 'Serverless', 'Linux', 'Problem Solving', 'Python', 'Time Management', 'Terraform', 'Adaptability', 'Infrastructure as Code']",9,0-2,Synthetic
SYN_0879,IT Support Specialist,"['Active Directory', 'Linux', 'Hardware', 'Office 365', 'MacOS', 'Customer Service', 'Documentation', 'Troubleshooting', 'Mobile Devices', 'Creativity', 'Adaptability', 'Teamwork']",12,3-5,Synthetic
SYN_0880,Cybersecurity Analyst,"['Vulnerability Scanning', 'SIEM', 'Linux', 'Problem Solving', 'Leadership', 'Python', 'Network Security', 'Critical Thinking', 'Firewalls', 'Cryptography']",10,0-2,Synthetic
SYN_0881,Cloud Engineer,"['AWS', 'Networking', 'Problem Solving', 'Google Cloud', 'Azure', 'Creativity', 'CloudFormation', 'Infrastructure as Code', 'Docker']",9,0-2,Synthetic
SYN_0882,Network Engineer,"['Network Security', 'VLAN', 'TCP/IP', 'Time Management', 'DHCP', 'Adaptability', 'VPN', 'Wireshark']",8,3-5,Synthetic
SYN_0883,Full Stack Developer,"['Critical Thinking', 'Next.js', 'Teamwork', 'Express.js', 'REST APIs', 'TypeScript', 'Node.js', 'PostgreSQL', 'React']",9,0-2,Synthetic
SYN_0884,Cybersecurity Analyst,"['SIEM', 'Linux', 'Compliance', 'Risk Assessment', 'ISO 27001', 'Communication', 'Leadership', 'Firewalls', 'NIST', 'Penetration Testing', 'Teamwork', 'Wireshark']",12,3-5,Synthetic
SYN_0885,Network Engineer,"['Network Monitoring', 'Switching', 'Problem Solving', 'Leadership', 'Network Security', 'Load Balancing', 'DNS', 'VPN']",8,0-2,Synthetic
SYN_0886,Software Developer,"['Linux', 'Debugging', 'Problem Solving', 'Algorithms', 'JavaScript', 'REST APIs', 'Agile', 'Adaptability', 'Data Structures', 'Object-Oriented Programming']",10,0-2,Synthetic
SYN_0887,IT Support Specialist,"['Networking Basics', 'Active Directory', 'Hardware', 'Communication', 'Critical Thinking', 'Software Installation', 'Documentation', 'Troubleshooting']",8,5-8,Synthetic
SYN_0888,DevOps Engineer,"['AWS', 'Bash', 'Scripting', 'Problem Solving', 'Communication', 'Prometheus', 'Jenkins', 'Critical Thinking', 'Grafana', 'Docker']",10,3-5,Synthetic
SYN_0889,Mobile Developer,"['Java', 'Flutter', 'Kotlin', 'API Integration', 'Communication', 'Problem Solving', 'Firebase', 'App Store Deployment', 'Swift', 'Testing', 'Git', 'Teamwork']",12,0-2,Synthetic
SYN_0890,DevOps Engineer,"['Bash', 'Scripting', 'Leadership', 'Jenkins', 'Python', 'Time Management', 'Terraform', 'Adaptability', 'Git', 'Ansible']",10,0-2,Synthetic
SYN_0891,Cloud Engineer,"['AWS', 'Networking', 'Serverless', 'Linux', 'Leadership', 'Monitoring', 'Critical Thinking', 'Time Management', 'Terraform', 'Kubernetes']",10,3-5,Synthetic
SYN_0892,Cloud Engineer,"['Serverless', 'Python', 'CI/CD', 'Google Cloud', 'Azure', 'Terraform', 'Creativity', 'Kubernetes', 'Security', 'Teamwork', 'Docker']",11,5-8,Synthetic
SYN_0893,Backend Developer,"['Microservices', 'Django', 'Node.js', 'Java', 'Communication', 'SQL', 'Redis', 'Critical Thinking', 'REST APIs', 'Authentication', 'Creativity', 'Spring Boot']",12,3-5,Synthetic
SYN_0894,Software Developer,"['Debugging', 'Java', 'Communication', 'Algorithms', 'SQL', 'JavaScript', 'Version Control', 'REST APIs', 'Agile', 'Adaptability', 'Testing', 'Git', 'Teamwork']",13,5-8,Synthetic
SYN_0895,Software Developer,"['Java', 'Communication', 'Python', 'Algorithms', 'JavaScript', 'Documentation', 'REST APIs', 'Creativity', 'Agile', 'Testing', 'Git', 'Object-Oriented Programming']",12,3-5,Synthetic
SYN_0896,Network Engineer,"['Problem Solving', 'Routing', 'OSPF', 'Critical Thinking', 'Time Management', 'Firewalls', 'BGP', 'DNS', 'Wireshark']",9,0-2,Synthetic
SYN_0897,DevOps Engineer,"['AWS', 'Linux', 'Leadership', 'Jenkins', 'Python', 'CI/CD', 'Monitoring', 'Adaptability', 'Git', 'Teamwork', 'Docker']",11,5-8,Synthetic
SYN_0898,Frontend Developer,"['UI/UX Principles', 'CSS', 'Responsive Design', 'JavaScript', 'Angular', 'Teamwork', 'Time Management', 'Vue.js', 'Adaptability', 'Testing', 'React', 'Tailwind CSS']",12,8+,Synthetic
SYN_0899,Cybersecurity Analyst,"['Vulnerability Scanning', 'SIEM', 'Compliance', 'ISO 27001', 'Network Security', 'Time Management', 'Firewalls', 'NIST', 'Creativity', 'Cryptography', 'Penetration Testing', 'Wireshark']",12,3-5,Synthetic
SYN_0900,Cybersecurity Analyst,"['SIEM', 'Linux', 'Problem Solving', 'Risk Assessment', 'Python', 'Firewalls', 'NIST', 'Incident Response', 'Creativity', 'Penetration Testing', 'Wireshark']",11,3-5,Synthetic
SYN_0901,Software Developer,"['Java', 'Problem Solving', 'SQL', 'JavaScript', 'Version Control', 'Agile', 'Adaptability', 'Git', 'Data Structures']",9,3-5,Synthetic
SYN_0902,Product Manager,"['Roadmapping', 'Problem Solving', 'Leadership', 'Communication', 'Prioritization', 'Time Management', 'Data Analysis', 'Market Research', 'MVP', 'Product Strategy']",10,5-8,Synthetic
SYN_0903,Data Scientist,"['Pandas', 'NumPy', 'Leadership', 'Python', 'PyTorch', 'Big Data', 'Machine Learning', 'Adaptability']",8,3-5,Synthetic
SYN_0904,Backend Developer,"['Microservices', 'Django', 'Java', 'Database Design', 'Leadership', 'Communication', 'API Security', 'SQL', 'Time Management', 'Authentication', 'Spring Boot', 'Node.js', 'Docker']",13,3-5,Synthetic
SYN_0905,Software Developer,"['Debugging', 'Linux', 'Java', 'Leadership', 'Algorithms', 'SQL', 'Testing', 'Git', 'Data Structures', 'Teamwork']",10,0-2,Synthetic
SYN_0906,DevOps Engineer,"['AWS', 'Communication', 'Python', 'CI/CD', 'Monitoring', 'Docker', 'Adaptability', 'Creativity', 'Kubernetes', 'Grafana', 'Git', 'Ansible']",12,5-8,Synthetic
SYN_0907,Cybersecurity Analyst,"['SIEM', 'Vulnerability Scanning', 'ISO 27001', 'Python', 'Leadership', 'Time Management', 'Firewalls', 'Security Audits', 'Adaptability', 'Penetration Testing']",10,0-2,Synthetic
SYN_0908,Cloud Engineer,"['AWS', 'Linux', 'Python', 'Google Cloud', 'Azure', 'Time Management', 'Terraform', 'Kubernetes', 'Security', 'Teamwork', 'CloudFormation']",11,5-8,Synthetic
SYN_0909,Backend Developer,"['Linux', 'Problem Solving', 'Python', 'SQL', 'API Security', 'Critical Thinking', 'REST APIs', 'Authentication', 'MongoDB', 'Spring Boot']",10,3-5,Synthetic
SYN_0910,Network Engineer,"['Switching', 'Leadership', 'Routing', 'OSPF', 'Cisco', 'Network Security', 'Load Balancing', 'DHCP', 'Firewalls', 'BGP', 'Adaptability', 'DNS']",12,8+,Synthetic
SYN_0911,Full Stack Developer,"['JavaScript', 'Teamwork', 'Next.js', 'Time Management', 'Express.js', 'REST APIs', 'MongoDB', 'Node.js', 'PostgreSQL', 'React', 'Tailwind CSS']",11,0-2,Synthetic
SYN_0912,Cybersecurity Analyst,"['Vulnerability Scanning', 'SIEM', 'Linux', 'Network Security', 'Time Management', 'NIST', 'Adaptability', 'Penetration Testing']",8,5-8,Synthetic
SYN_0913,Product Manager,"['Roadmapping', 'JIRA', 'Communication', 'Prioritization', 'Data Analysis', 'Market Research', 'Agile', 'Creativity', 'Teamwork']",9,3-5,Synthetic
SYN_0914,DevOps Engineer,"['Bash', 'Scripting', 'Communication', 'Jenkins', 'Prometheus', 'Monitoring', 'Critical Thinking', 'Git']",8,3-5,Synthetic
SYN_0915,Cloud Engineer,"['AWS', 'Serverless', 'Leadership', 'CI/CD', 'Google Cloud', 'Azure', 'Adaptability', 'Kubernetes', 'Infrastructure as Code', 'CloudFormation']",10,8+,Synthetic
SYN_0916,Backend Developer,"['Microservices', 'Django', 'Linux', 'Problem Solving', 'Critical Thinking', 'Authentication', 'REST APIs', 'Spring Boot', 'MongoDB', 'Node.js']",10,0-2,Synthetic
SYN_0917,Software Developer,"['Java', 'JavaScript', 'Critical Thinking', 'Version Control', 'REST APIs', 'Adaptability', 'Testing', 'Data Structures', 'Teamwork']",9,0-2,Synthetic
SYN_0918,Frontend Developer,"['UI/UX Principles', 'Problem Solving', 'Leadership', 'JavaScript', 'Angular', 'Next.js', 'TypeScript', 'React', 'Creativity', 'Vue.js', 'Testing', 'Git', 'Tailwind CSS']",13,3-5,Synthetic
SYN_0919,Software Developer,"['Debugging', 'Linux', 'Java', 'Problem Solving', 'Communication', 'SQL', 'Version Control', 'Documentation', 'Agile', 'Git', 'Teamwork']",11,3-5,Synthetic
SYN_0920,Frontend Developer,"['UI/UX Principles', 'Responsive Design', 'Time Management', 'Webpack', 'HTML', 'REST APIs', 'Creativity', 'Vue.js', 'Adaptability', 'Tailwind CSS']",10,3-5,Synthetic
SYN_0921,Backend Developer,"['Linux', 'Java', 'Problem Solving', 'SQL', 'API Security', 'Authentication', 'Spring Boot', 'REST APIs', 'MongoDB', 'Adaptability', 'Node.js', 'Teamwork']",12,3-5,Synthetic
SYN_0922,Software Developer,"['Linux', 'Debugging', 'Leadership', 'Python', 'Algorithms', 'SQL', 'JavaScript', 'Version Control', 'Creativity', 'Adaptability', 'Data Structures', 'Testing', 'Object-Oriented Programming']",13,3-5,Synthetic
SYN_0923,Cloud Engineer,"['Serverless', 'Leadership', 'CI/CD', 'Python', 'Communication', 'Monitoring', 'Azure', 'Teamwork', 'Security', 'Infrastructure as Code', 'Docker']",11,0-2,Synthetic
